source,ingredient_id,name_ko,name_en,product_count,source_id,pmid,pmcid,doi,title,journal,publication_date,publication_types,authors,abstract,source_url,search_query,review_status,runtime_score_change,pipeline_version
crossref,1_2_hexanediol,"1,2-헥산다이올","1,2-Hexanediol",13987,10.70675/b6ae10d8z5202z41e1z9d8cz96bfc99f41e0,,,10.70675/b6ae10d8z5202z41e1z9d8cz96bfc99f41e0,Comparison of topical quercetin nanoformulations for skin protection,,2026-04-01,dissertation,Taher Hatahet,"Comparaison de nanoformulations de quercétine pour la protection cutanée Les flavonoïdes sont des pigments d’origine naturelle conférant leurs couleurs aux fleurs et aux fruits, identifiés dans plus de quatre milles espèces. Les flavonoïdes sont classés selon leur structure chimique de base formée par deux cycles aromatiques reliés par trois carbones : C6-C3-C6, chaîne souvent fermée en un hétérocycle oxygéné hexa- ou pentagonal. Les flavonoïdes présentent des activités physiologiques qui leurs permettent d’être utilisés comme médicaments notamment pour leur pouvoir à piéger les radicaux libres. Les activités de flavonoïdes ont fait l’objet de nombreux articles de revue. Parmi les flavonoïdes, la quercétine est la molécule la plus distribuée dans la nature qui présente la meilleure activité anti radicalaire et aussi antiinflammatoire comparativement aux autres molécules de la même famille. En général, les flavonoïdes et la quercétine en particulier présentent une solubilité très limitée dans l’eau, cette limitation réduit leur absorption/pénétration et donc leur efficacité. En partant de l’idée que la peau est le l’organe le plus grand du corps humain et aussi l’organe le plus exposé au stress oxydant lié aux radiations UV et aux produits corrosifs et irritants, la quercétine est donc une molécule antioxydante de choix pour être appliquée sur la peau. Le premier objectif de thèse a été de développer plusieurs formulations nanométriques de quercétine afin d'augmenter sa solubilité dans l’eau et améliorer ses propriétés physico chimiques. Le deuxième objectif sera de comparer ces formulations en termes de capacité de chargement de quercétine, de toxicité vis à vis des cellules HaCaT (kératinocytes) THP-1 (monocytes) et Vero (épithéliale), et enfin le maintien de l’activité de la quercétine sur les cellules in vitro, pour mettre in fine en évidence une augmentation de la pénétration cutanée la quercétine in vivo.Dans ce projet, trois approches de formulations nanométriques (smartCrystals®, nanocapsules lipidiques et liposomes) ont été testées pour améliorer la solubilité de la quercétine. Les formulations sont optimisées en termes de procédé de préparation (transposition industrielle) et de composition des excipients pour augmenter la quantité de quercétine formulée. Les formulations ont été caractérisées sur plusieurs paramètres : taille, PDI, taux de chargement en quercétine, état cristallin et cinétique de libération de quercétine in vitro. Ensuite, les formulations ont été comparées entre elles sur les cellules HaCaT et THP-1 avec détermination de leur toxicité et activité protectrice. Enfin, deux formulations (quercétine smartCrystals® avec le TPGS et quercétine LNC 20) ont été sélectionnées et comparées in vivo pour évaluer l’amélioration de la pénétration cutanée de quercétine. Ce projet propose une solution pour formuler la quercétine d’une façon pertinente et efficace qui pourra être extrapolée au niveau industriel pour des applications cutanées de molécules peu solubles dont l'efficacité est limitée par leur faible pénétration cutanée.",https://doi.org/10.70675/b6ae10d8z5202z41e1z9d8cz96bfc99f41e0,"""1,2-Hexanediol"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
crossref,1_2_hexanediol,"1,2-헥산다이올","1,2-Hexanediol",13987,10.7554/elife.18413.010,,,10.7554/elife.18413.010,"Video 2. HeLa cells exposed to 1,6-Hexanediol.",,2016-09-07,component,,,https://doi.org/10.7554/elife.18413.010,"""1,2-Hexanediol"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
crossref,3_o_ethyl_ascorbic_acid,3-O-에틸아스코빅애씨드,3-O-Ethyl Ascorbic Acid,742,10.1001/archotol.125.10.1091,,,10.1001/archotol.125.10.1091,Use of Topical Ascorbic Acid and Its Effects on Photodamaged Skin Topography,Archives of Otolaryngology–Head & Neck Surgery,1999-10-01,journal-article,Steven S. Traikovich,,https://doi.org/10.1001/archotol.125.10.1091,"""3-O-Ethyl Ascorbic Acid"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
crossref,3_o_ethyl_ascorbic_acid,3-O-에틸아스코빅애씨드,3-O-Ethyl Ascorbic Acid,742,10.1021/acsabm.3c00648.s001,,,10.1021/acsabm.3c00648.s001,Printable-Microencapsulated Ascorbic Acid for Personalized Topical Delivery,,2023-11-20,component,,,https://doi.org/10.1021/acsabm.3c00648.s001,"""3-O-Ethyl Ascorbic Acid"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
crossref,3_o_ethyl_ascorbic_acid,3-O-에틸아스코빅애씨드,3-O-Ethyl Ascorbic Acid,742,10.1042/bj0900637,,,10.1042/bj0900637,"Ascorbic acid and aging in the rat. Uptake of ascorbic acid by skin and bone marrow, and its concentration in various organs",Biochemical Journal,1964-03-01,journal-article,MS Kanungo; BK Patnaik,,https://doi.org/10.1042/bj0900637,"""3-O-Ethyl Ascorbic Acid"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
crossref,3_o_ethyl_ascorbic_acid,3-O-에틸아스코빅애씨드,3-O-Ethyl Ascorbic Acid,742,10.1046/j.1467-2494.1999.196561.x,,,10.1046/j.1467-2494.1999.196561.x,The Effects of Topical L(+) Lactic Acid and Ascorbic Acid on Skin Whitening,International Journal of Cosmetic Science,1999-02,journal-article,Walter P. Smith,"Synopsis Subjects with medium to dark skin and many exhibiting facial age spots or discolorations participated in this twelve week study to evaluate the skin whitening ability of lactic and ascorbic acid. Using clinical and biophysical test methods we observed prolonged treatment with 8.8% L(+) lactic acid resulted in no significant effects on skin pigmentation. However treatment with L(+) lactic acid supplemented with ascorbic acid (1%) did produce a whitening effect which becomes apparent after three months. These effects were demonstrated clinically by the test panelists, and trained clinicians, and with objective instrumental methods. We observed a general skin lightening and did see a modest preferential lightening of age spots with the combination of acids.",https://doi.org/10.1046/j.1467-2494.1999.196561.x,"""3-O-Ethyl Ascorbic Acid"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
crossref,3_o_ethyl_ascorbic_acid,3-O-에틸아스코빅애씨드,3-O-Ethyl Ascorbic Acid,742,10.1080/10717544.2021.1886377,,,10.1080/10717544.2021.1886377,Topical delivery of l -ascorbic acid spanlastics for stability enhancement and treatment of UVB induced damaged skin,Drug Delivery,2021-01,journal-article,Mona Elhabak; Samar Ibrahim; Samar M. Abouelatta,,https://doi.org/10.1080/10717544.2021.1886377,"""3-O-Ethyl Ascorbic Acid"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
crossref,3_o_ethyl_ascorbic_acid,3-O-에틸아스코빅애씨드,3-O-Ethyl Ascorbic Acid,742,10.1097/der.0000000000000260,,,10.1097/der.0000000000000260,Allergic Contact Dermatitis to 3-o-Ethyl-L-Ascorbic Acid in Skin-lightening Cosmetics,Dermatitis®,2017-02-01,journal-article,Ana M. Victoria-Martínez; Pedro Mercader-García,,https://doi.org/10.1097/der.0000000000000260,"""3-O-Ethyl Ascorbic Acid"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
crossref,3_o_ethyl_ascorbic_acid,3-O-에틸아스코빅애씨드,3-O-Ethyl Ascorbic Acid,742,10.1111/ajd.12940,,,10.1111/ajd.12940,A case of yellow chromonychia and yellow skin induced by topical ascorbic acid,Australasian Journal of Dermatology,2019-05,journal-article,Huiting Dong; Yinghan Wang,,https://doi.org/10.1111/ajd.12940,"""3-O-Ethyl Ascorbic Acid"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
crossref,3_o_ethyl_ascorbic_acid,3-O-에틸아스코빅애씨드,3-O-Ethyl Ascorbic Acid,742,10.1111/ics.12675,,,10.1111/ics.12675,A comparison of the in vitro permeation of 3‐O‐ethyl‐l‐ascorbic acid in human skin and in a living skin equivalent (LabSkin™),International Journal of Cosmetic Science,2021-02,journal-article,Fotis Iliopoulos; Alex Chapman; Majella E. Lane,"OBJECTIVES The safety assessment of personal care products often entails determining dermal absorption of their ingredients. Such experiments are typically performed in human or animal skin in vitro ; however, ethical and safety considerations are associated with obtaining these tissues. Several human skin equivalent models (HSEs) have been developed as alternatives to human tissue. The barrier function of such models however, is normally less developed than human skin. Here, we examine the permeability of the HSE LabSkin TM to a model compound, 3‐O‐ethyl‐l‐ascorbic acid (EA) compared with human skin. METHODS Skin uptake and permeation of EA was investigated in vitro using heat‐separated human epidermis and LabSkin TM . Finite dose (5 μL cm ‐2 ) Franz‐diffusion studies were conducted using 2 % ( w/w ) EA in a ternary solvent mixture comprising propylene glycol (PG), propylene glycol monolaurate (PGML), and isopropyl myristate (IPM). These excipients are commonly used in cosmetic products and they have been reported to promote permeation of EA in a different model, namely porcine skin. RESULTS Permeation of EA through LabSkin TM was evident from 2 h; however, EA permeation in human skin was not detected until 5 h. Similar amounts of EA permeated through the two membranes at time points 8, 10, 12 and 24 h ( p > 0.05). The cumulative amounts of EA delivered through LabSkin TM at 24 h were 41.3 ± 2.0 µg cm −2 , corresponding to 55.1 ± 1.8 % of the applied dose. Similar amounts permeated across human skin, 49.4 ± 4.1 µg cm −2 , accounting for 58.0 ± 4.2 % of the dose applied ( p > 0.05). CONCLUSION The permeation of EA in LabSkin TM compared well with results for human epidermis in terms of the permeation profiles and the cumulative amounts of EA that permeated. The data suggest that the skin barrier of the two models was similar with regard to their overall permeability to the hydrophilic active EA. The findings are promising for the use of LabSkin TM as a surrogate for human skin in permeability testing. Future studies will focus on exploring the reproducibility and robustness of LabSkin TM for delivery of other actives that span a range of physicochemical properties.",https://doi.org/10.1111/ics.12675,"""3-O-Ethyl Ascorbic Acid"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
crossref,3_o_ethyl_ascorbic_acid,3-O-에틸아스코빅애씨드,3-O-Ethyl Ascorbic Acid,742,10.1111/j.1473-2165.2006.00242.x,,,10.1111/j.1473-2165.2006.00242.x,An immunohistological study of anhydrous topical ascorbic acid compositions on ex vivo human skin,Journal of Cosmetic Dermatology,2006-06,journal-article,Geoffrey K Heber; Boban Markovic; Amanda Hayes,"Summary Background Ascorbic acid has numerous essential and beneficial functions in normal and photoaged skin. Ionisation of ascorbic acid in aqueous topical formulations leads to oxidative degradation. Ascorbic acid in an anhydrous vehicle would inherently have greater stability. Objective The objective of this study was to observe the effects of two anhydrous formulations containing microfine particles of ascorbic acid on neocollagenesis and cytokeratin production in ex vivo human skin. Methods Vitamin C preparations were applied topically onto the surface of freshly excised human abdominal skin. Following an exposure time of 48 h with appropriate controls, skin discs were cut into sections, placed on slides and assessed using immunohistochemical (antibodies: collagen type I, III, cytokeratin) staining. Analysis was performed using microscopy and descriptive rating. Results Both formulations resulted in increased production of collagen types I and III and cytokeratin. Conclusion The application of anhydrous formulations containing microfine particles of ascorbic acid to ex vivo human skin in this study resulted in neocollagenesis and increased production of cytokeratin. This approach appears to enable biological effects of ascorbic acid in the skin using a vehicle which would provide it greater stability than an aqueous vehicle.",https://doi.org/10.1111/j.1473-2165.2006.00242.x,"""3-O-Ethyl Ascorbic Acid"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
crossref,3_o_ethyl_ascorbic_acid,3-O-에틸아스코빅애씨드,3-O-Ethyl Ascorbic Acid,742,10.1159/000078824,,,10.1159/000078824,Topical Activity of Ascorbic Acid: From in vitro Optimization to in vivo Efficacy,Skin Pharmacology and Physiology,2004,journal-article,T. Raschke; U. Koop; H.-J. Düsing; A. Filbry; K. Sauermann; S. Jaspers; H. Wenck; K.-P. Wittern,"We present here a new cosmetic formula system containing 3% ascorbic acid based on an optimized oil-in-water (O/W) emulsion. This formulation demonstrated a good long-term stability of the active ingredient and also of the emulsion itself. It could be deduced from in vitro release studies that this O/W emulsion enabled a better release of the hydrophilic active agent than an alternative W/O emulsion. By measuring the ultraweak photon emission, which is a well-established parameter for the oxidative stress in the skin, the high in vivo antioxidant capacity of 3% ascorbic acid was demonstrated after 1 week of product application. This placebo-controlled study also proved that ascorbic acid in an O/W cream reduced oxidative stress in human skin significantly better than the derivative sodium ascorbyl-2-phosphate, a more stable vitamin C replacement commonly used in cosmetic formulations. With increasing age, the number of papillae in the epidermal-dermal junction zone in human skin are reduced. This implies a possible consequence of reduced mechanical resistance of the skin and impaired supply of the epidermis with nutrients. In a 1-month placebo-controlled study on 25 human volunteers, a significant increase in the number of dermal papillae after application of the 3% ascorbic acid cream was demonstrated, using a confocal laser scanning microscope. Fine lines and wrinkles are a characteristic sign of aged and especially photo-aged skin. Application of 3% ascorbic acid in a 12-week placebo-controlled usage study indicated a significant reduction of facial wrinkles. Altogether, 3% ascorbic acid in a cosmetic O/W emulsion has been shown to be appropriately stable and to enable a good release of the active agent in vitro as a precondition for a high efficacy in vivo. Application in vivo resulted in a significant reduction of oxidative stress in the skin, an improvement of the epidermal-dermal microstructure and a reduction of fine lines and wrinkles in aged skin. These results were received within a relatively short period of time of product application.",https://doi.org/10.1159/000078824,"""3-O-Ethyl Ascorbic Acid"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
crossref,3_o_ethyl_ascorbic_acid,3-O-에틸아스코빅애씨드,3-O-Ethyl Ascorbic Acid,742,10.1159/000211162,,,10.1159/000211162,Embryotoxicity and Teratogenicity of Topical Retinoic Acid,Skin Pharmacology,2009-03-31,journal-article,Heinz Nau,"All-trans-retinoic acid is a potent developmental toxicant in all species examined. The teratogenic risk of topical all- trans-retinoic acid is reviewed. Experimental studies are limited because of the high maternal toxicity, including skin irritation, with doses below those resulting in significant teratogenic response with other application routes, such as oral application. The maximal systemic availability reported for transdermal exposure of all- trans-retinoic acid was 5-6% in the rat, 9.6% in the monkey (48% with dermatitic skin) and 5-7% in the human. Oral administration of threshold teratogenic doses of all- trans-retinoic acid (6 mg/kg/day) to Wistar rats and Swiss hare rabbits resulted in embryonic area under the concentration time curve levels (approximately 1,000 ng·h/g) which were 2- to 4-fold higher than the endogenous all- trans-retinoic acid levels; corresponding maternal plasma area under the concentration time curve values were 98 and 321 ng·h/ml in rat and rabbit, respectively. The 4-oxo-metab-olite was also found in maternal plasma and embryo. Large, controlled studies on the possible developmental toxicity of topical all- trans -retinoic acid in the human are not available. Isolated case reports appeared in the literature claiming teratogenic outcome resembling effects after oral iso-tretinoin use or those observed in experimental studies with oral or paren-teral all- trans-retinoic acid administration. The dose absorbed from daily cosmetic or therapeutic application of all- trans -retinoic acid is expected to be below 0.015 mg/kg, which is at least 30-fold lower than the lowest teratogenic dose of isotretinoin in the human. Topical all- trans -retinoic acid application did not appreciably alter endogenous plasma retinoid levels. The influence of nutrition, diurnal variation and in particular oral vitamin A supplements are more important determinants of plasma retinoic acid compounds than topical all- trans -retinoic acid. These results imply a low risk of therapeutic or cosmetic application of topical all-trans-retinoic acid. However, the highly specific spatial and temporal distribution of binding proteins and nuclear receptors in the embryo suggests that even small alterations in endogenous levels of all- trans -retinoic acid in the embryo may alter crucial developmental processes such as morphogenes; this aspect should be further investigated.",https://doi.org/10.1159/000211162,"""3-O-Ethyl Ascorbic Acid"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
crossref,3_o_ethyl_ascorbic_acid,3-O-에틸아스코빅애씨드,3-O-Ethyl Ascorbic Acid,742,10.1208/s12249-015-0353-6,,,10.1208/s12249-015-0353-6,Lamellar Liquid Crystal Improves the Skin Retention of 3-O-Ethyl-Ascorbic Acid and Potassium 4-Methoxysalicylate In Vitro and In Vivo for Topical Preparation,AAPS PharmSciTech,2016-06,journal-article,Yuanru Li; Cuilian Dong; Dongmei Cun; Jie Liu; Rongwu Xiang; Liang Fang,,https://doi.org/10.1208/s12249-015-0353-6,"""3-O-Ethyl Ascorbic Acid"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
crossref,3_o_ethyl_ascorbic_acid,3-O-에틸아스코빅애씨드,3-O-Ethyl Ascorbic Acid,742,10.13188/2373-1044.1000024,,,10.13188/2373-1044.1000024,Complexed Ascorbic Acid for Topical Applications,Journal of Clinical and Investigative Dermatology,2016,journal-article,,,https://doi.org/10.13188/2373-1044.1000024,"""3-O-Ethyl Ascorbic Acid"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
crossref,3_o_ethyl_ascorbic_acid,3-O-에틸아스코빅애씨드,3-O-Ethyl Ascorbic Acid,742,10.2147/ccid.s90781,,,10.2147/ccid.s90781,Phosphatidylcholine liposomes as carriers to improve topical ascorbic acid treatment of skin disorders,"Clinical, Cosmetic and Investigational Dermatology",2015-12,journal-article,Javier Milara; GABRIEL SERRANO; Patricia Almudever; JUAN-MANUEL SERRANO; ANA TORRENS; INMACULADA EXPÓSITO; JULIO CORTIJO,,https://doi.org/10.2147/ccid.s90781,"""3-O-Ethyl Ascorbic Acid"" skin topical",candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1
